Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/08/01 00:26,3503,802758E70,3503,802758E70,5.37,US Dollar,5.37,US Dollar,Reinvestment,0
2022/08/01 00:17,231993,816046EB0,231993,816046EB0,1136.03,US Dollar,1136.03,US Dollar,Reinvestment,0
2022/08/01 00:03,1116576,836DBC350,1116576,836DBC350,1076.23,US Dollar,1076.23,US Dollar,Reinvestment,0
2022/08/01 00:19,24842,80420D4B0,214684,81DB94590,25846.37,US Dollar,25846.37,US Dollar,Credit Card,0
2022/08/01 00:12,32893,80FBFE7D0,120496,811E352A0,2762.07,US Dollar,2762.07,US Dollar,Wire,0
2022/08/01 00:08,16811,81566B4E0,16811,81566B4E0,20.69,US Dollar,20.69,US Dollar,Reinvestment,0
2022/08/01 00:24,1216,800A851A0,11734,80C4E9FC0,2.29,Euro,2.29,Euro,Credit Card,0
2022/08/01 00:04,112599,814849010,112599,814849010,17.19,US Dollar,17.19,US Dollar,Reinvestment,0
2022/08/01 00:19,57457,83A048140,57457,83A048140,20.8,US Dollar,20.8,US Dollar,Reinvestment,0
2022/08/01 00:20,15379,807487040,15379,807487040,919386.08,US Dollar,919386.08,US Dollar,Reinvestment,0
2022/08/01 00:12,28572,830C075C0,28572,830C075C0,1866134.31,US Dollar,1866134.31,US Dollar,Reinvestment,0
2022/08/01 00:18,256184,822046D50,287977,822046E40,1732.0,US Dollar,1732.0,US Dollar,Cheque,0
2022/08/01 00:19,162692,84096D200,162692,84096D200,7613.19,US Dollar,7613.19,US Dollar,Reinvestment,0
2022/08/01 00:04,296819,82F36BA80,213868,82FDC5CE0,5936.98,US Dollar,5936.98,US Dollar,Credit Card,0
2022/08/01 00:09,55002,81CCED190,55002,81CCED190,3.01,US Dollar,3.01,US Dollar,Reinvestment,0
2022/08/01 00:18,1111792,82DDA8D80,1111792,82DDA8D80,57756.73,US Dollar,57756.73,US Dollar,Reinvestment,0
2022/08/01 00:00,4548,802262D60,161160,81A1D0720,5018.18,US Dollar,5018.18,US Dollar,Cheque,0
2022/08/01 00:21,193263,82280EC40,193263,82280EC40,72611.66,US Dollar,72611.66,US Dollar,Reinvestment,0
2022/08/01 00:09,58027,816D1FC00,213834,81F0256F0,4.67,US Dollar,4.67,US Dollar,Cheque,0
2022/08/01 00:03,44393,8273F80A0,44393,8273F80A0,2462.32,US Dollar,2462.32,US Dollar,Reinvestment,0
2022/08/01 00:22,283965,8421C2920,283965,8421C2920,6.87,US Dollar,6.87,US Dollar,Reinvestment,0
2022/08/01 00:12,262974,821279C40,1131456,84D2870D0,8.09,US Dollar,8.09,US Dollar,Credit Card,0
2022/08/01 00:19,1208,80080DCE0,13600,8016DE880,330.76,US Dollar,330.76,US Dollar,Wire,0
2022/08/01 00:11,25961,81666FFB0,25961,81666FFB0,250746.65,US Dollar,250746.65,US Dollar,Reinvestment,0
2022/08/01 00:29,230242,83C1893B0,230242,83C1893B0,21.7,US Dollar,21.7,US Dollar,Reinvestment,0
2022/08/01 00:12,15598,80556C420,14027,82A83B5D0,459897.55,US Dollar,459897.55,US Dollar,Cash,0
2022/08/01 00:26,1148,80194F490,1148,80194F490,9.96,Euro,9.96,Euro,Reinvestment,0
2022/08/01 00:27,23608,818015F80,1120303,84F0E3C40,11347.3,US Dollar,11347.3,US Dollar,Credit Card,0
2022/08/01 00:04,239863,82D602F00,239863,82D602F00,3007.72,US Dollar,3007.72,US Dollar,Reinvestment,0
2022/08/01 00:20,0,8002FE9C0,0,800354A00,13303.33,US Dollar,13303.33,US Dollar,Cheque,0
2022/08/01 00:02,213834,833D67690,213834,833D67690,25252.97,US Dollar,25252.97,US Dollar,Reinvestment,0
2022/08/01 00:24,368458,829A6DD30,368458,829A6DD30,169.51,US Dollar,169.51,US Dollar,Reinvestment,0
2022/08/01 00:25,390914,85166B750,390914,85166B750,8770.8,US Dollar,8770.8,US Dollar,Reinvestment,0
2022/08/01 00:25,11304,80392C8D0,11304,80392C8D0,10.73,US Dollar,10.73,US Dollar,Reinvestment,0
2022/08/01 00:24,3761,80597A870,3761,80597A870,232341.02,US Dollar,232341.02,US Dollar,Reinvestment,0
2022/08/01 00:26,70,100428660,2119408,84C40F6C0,907770.29,US Dollar,907770.29,US Dollar,Cash,0
2022/08/01 00:19,1119986,8378A8E80,1119986,8378A8E80,2931.13,US Dollar,2931.13,US Dollar,Reinvestment,0
2022/08/01 00:27,39609,817972A00,7030,828EBB460,201.38,US Dollar,201.38,US Dollar,Wire,0
2022/08/01 00:18,16645,80A4B9CF0,16645,80A4B9CF0,606853.69,US Dollar,606853.69,US Dollar,Reinvestment,0
2022/08/01 00:12,148975,82D07FA80,148975,82D07FA80,14.42,US Dollar,14.42,US Dollar,Reinvestment,0
2022/08/01 00:22,4687,8059B5020,15191,815FA5970,31770.35,US Dollar,31770.35,US Dollar,Cheque,0
2022/08/01 00:09,24583,8355B8400,24583,8355B8400,8495.01,US Dollar,8495.01,US Dollar,Reinvestment,0
2022/08/01 00:20,124877,84F704C70,124877,84F704C70,6.19,US Dollar,6.19,US Dollar,Reinvestment,0
2022/08/01 00:08,2129614,847207280,2129614,847207280,24.64,US Dollar,24.64,US Dollar,Reinvestment,0
2022/08/01 00:24,11194,804653D50,24689,80E9B05B0,23039.79,US Dollar,23039.79,US Dollar,ACH,0
2022/08/01 00:01,15327,80D7EFCE0,1818,81CD82E40,182.81,US Dollar,182.81,US Dollar,Credit Card,0
2022/08/01 00:16,218478,81FC5B0E0,218478,81FC5B0E0,20.64,US Dollar,20.64,US Dollar,Reinvestment,0
2022/08/01 00:15,3902,806557F40,3902,806557F40,16.06,US Dollar,16.06,US Dollar,Reinvestment,0
2022/08/01 00:14,38633,850741FC0,38633,850741FC0,7.04,US Dollar,7.04,US Dollar,Reinvestment,0
2022/08/01 00:04,2396,800E49110,2396,800E49110,232049.19,Euro,232049.19,Euro,Reinvestment,0
2022/08/01 00:11,1208,800CD8C60,1208,800CD8C60,4.65,US Dollar,4.65,US Dollar,Reinvestment,0
2022/08/01 00:21,349611,81C447770,349611,81C447770,1304.17,US Dollar,1304.17,US Dollar,Reinvestment,0
2022/08/01 00:19,28474,82506AA70,287261,82506A980,14828244.82,US Dollar,14828244.82,US Dollar,ACH,0
2022/08/01 00:13,1538,8007285A0,1538,8007285A0,14.32,Euro,14.32,Euro,Reinvestment,0
2022/08/01 00:04,35720,81264FCE0,27934,81263F710,54.07,US Dollar,54.07,US Dollar,ACH,0
2022/08/01 00:01,218608,8070116B0,218608,8070116B0,11.89,US Dollar,11.89,US Dollar,Reinvestment,0
2022/08/01 00:02,215071,83C87AA70,215071,83C87AA70,12.26,US Dollar,12.26,US Dollar,Reinvestment,0
2022/08/01 00:05,1922,800987EC0,1138262,83E807AC0,56.3,US Dollar,56.3,US Dollar,ACH,0
2022/08/01 00:07,40428,81AEAD720,38459,81AF825E0,803.11,US Dollar,803.11,US Dollar,Credit Card,0
2022/08/01 00:16,115036,844C1DA90,115036,844C1DA90,22.48,US Dollar,22.48,US Dollar,Reinvestment,0
2022/08/01 00:12,1116606,82B93FA50,1116606,82B93FA50,6.8,US Dollar,6.8,US Dollar,Reinvestment,0
2022/08/01 00:17,218426,81A7738A0,196704,82ECDD930,1117.63,US Dollar,1117.63,US Dollar,Credit Card,0
2022/08/01 00:26,111545,83B3A22B0,111545,83B3A22B0,1134.82,US Dollar,1134.82,US Dollar,Reinvestment,0
2022/08/01 00:22,151474,831D6AA80,151474,831D6AA80,126790.91,US Dollar,126790.91,US Dollar,Reinvestment,0
2022/08/01 00:06,2143082,84A6DA020,2143082,84A6DA020,288.04,US Dollar,288.04,US Dollar,Reinvestment,0
2022/08/01 00:27,27453,84FD5F7F0,27453,84FD5F7F0,293069.06,US Dollar,293069.06,US Dollar,Reinvestment,0
2022/08/01 00:17,7720,811874CD0,7720,811874CD0,21.33,US Dollar,21.33,US Dollar,Reinvestment,0
2022/08/01 00:10,98593,82695A2C0,98593,82695A2C0,24.1,US Dollar,24.1,US Dollar,Reinvestment,0
2022/08/01 00:05,4011,801D9DE60,284140,83935DD90,2600.17,US Dollar,2600.17,US Dollar,Cash,0
2022/08/01 00:21,80894,823F45BA0,80894,823F45BA0,11.11,US Dollar,11.11,US Dollar,Reinvestment,0
2022/08/01 00:27,37910,825551BF0,37910,825551BF0,60735.4,US Dollar,60735.4,US Dollar,Reinvestment,0
2022/08/01 00:24,2135314,839053CB0,2135314,839053CB0,204631.07,US Dollar,204631.07,US Dollar,Reinvestment,0
2022/08/01 00:01,213834,84ADFEAB0,213834,84ADFEAB0,15.48,US Dollar,15.48,US Dollar,Reinvestment,0
2022/08/01 00:24,111667,810BA7F90,111667,810BA7F90,6.07,US Dollar,6.07,US Dollar,Reinvestment,0
2022/08/01 00:06,11848,80CDDE100,112599,832A88B40,0.68,US Dollar,0.68,US Dollar,Credit Card,0
2022/08/01 00:08,2597,8039272C0,2597,8039272C0,986674.41,US Dollar,986674.41,US Dollar,Reinvestment,0
2022/08/01 00:00,12351,8171CB0A0,12351,8171CB0A0,12405.78,US Dollar,12405.78,US Dollar,Reinvestment,0
2022/08/01 00:22,1164044,83D1F5CA0,1164044,83D1F5CA0,2007989.15,US Dollar,2007989.15,US Dollar,Reinvestment,0
2022/08/01 00:25,123277,83C65FE70,123277,83C65FE70,1349.3,US Dollar,1349.3,US Dollar,Reinvestment,0
2022/08/01 00:09,1831,837118980,1831,837118980,14.44,US Dollar,14.44,US Dollar,Reinvestment,0
2022/08/01 00:22,2310,80589F990,2310,80589F990,9397.39,US Dollar,9397.39,US Dollar,Reinvestment,0
2022/08/01 00:11,123424,812441840,123424,812441840,13.37,US Dollar,13.37,US Dollar,Reinvestment,0
2022/08/01 00:03,1140226,84C488DB0,1140226,84C488DB0,4.74,US Dollar,4.74,US Dollar,Reinvestment,0
2022/08/01 00:01,39792,817683370,39792,817683370,567.81,US Dollar,567.81,US Dollar,Reinvestment,0
2022/08/01 00:13,8341,80ED2C220,8341,80ED2C220,10182.37,US Dollar,10182.37,US Dollar,Reinvestment,0
2022/08/01 00:28,25699,813A9F850,235671,827A650C0,18017000.26,US Dollar,18017000.26,US Dollar,Cheque,0
2022/08/01 00:20,8456,809DFA5A0,210658,809DFD380,155371.0,US Dollar,155371.0,US Dollar,Cheque,0
2022/08/01 00:20,196704,8498491E0,196704,8498491E0,142060.45,US Dollar,142060.45,US Dollar,Reinvestment,0
2022/08/01 00:17,26967,802FF2E10,114013,8481BF150,10.87,US Dollar,10.87,US Dollar,Credit Card,0
2022/08/01 00:06,4687,809302D10,5610,8114F00F0,152.24,US Dollar,152.24,US Dollar,Credit Card,0
2022/08/01 00:05,15123,80F925490,15123,80F925490,831.96,US Dollar,831.96,US Dollar,Reinvestment,0
2022/08/01 00:14,18112,808F32BF0,18112,808F32BF0,11.33,US Dollar,11.33,US Dollar,Reinvestment,0
2022/08/01 00:23,8917,80B5A8CA0,8917,80B5A8CA0,15382.86,US Dollar,15382.86,US Dollar,Reinvestment,0
2022/08/01 00:12,162047,81E1DC7A0,1153462,84D904390,16630.19,US Dollar,16630.19,US Dollar,Cash,0
2022/08/01 00:15,161430,82F3AF240,161430,82F3AF240,14.9,US Dollar,14.9,US Dollar,Reinvestment,0
2022/08/01 00:09,218354,81106B800,218354,81106B800,20.62,US Dollar,20.62,US Dollar,Reinvestment,0
2022/08/01 00:25,33632,8289FE220,33632,8289FE220,1301.39,US Dollar,1301.39,US Dollar,Reinvestment,0
2022/08/01 00:09,361226,81ADEA6F0,361226,81ADEA6F0,840.39,US Dollar,840.39,US Dollar,Reinvestment,0
2022/08/01 00:09,519,8008BDC90,2464,800A0DA90,1360.26,Euro,1360.26,Euro,Credit Card,0
2022/08/01 00:05,238261,8410B77E0,238261,8410B77E0,20.66,US Dollar,20.66,US Dollar,Reinvestment,0
2022/08/01 00:29,12696,84AA48860,17976,804942680,88.1,US Dollar,88.1,US Dollar,Credit Card,0
2022/08/01 00:23,355245,8303C09A0,355245,8303C09A0,4506.04,US Dollar,4506.04,US Dollar,Reinvestment,0
2022/08/01 00:19,54922,81B89D640,54922,81B89D640,17.75,US Dollar,17.75,US Dollar,Reinvestment,0
2022/08/01 00:17,10975,81160A260,10975,81160A260,34988.38,US Dollar,34988.38,US Dollar,Reinvestment,0
2022/08/01 00:16,218354,84FFDF7A0,218354,84FFDF7A0,18.48,US Dollar,18.48,US Dollar,Reinvestment,0
2022/08/01 00:01,245591,83B7C08B0,27283,831FF09C0,0.82,US Dollar,0.82,US Dollar,Credit Card,0
2022/08/01 00:28,14031,8268531A0,182029,833025AC0,5779.79,US Dollar,5779.79,US Dollar,Credit Card,0
2022/08/01 00:20,43018,8179853F0,237553,83F014940,26843.64,US Dollar,26843.64,US Dollar,Credit Card,0
2022/08/01 00:20,25961,824E036C0,15191,833E953B0,54942.98,US Dollar,54942.98,US Dollar,Wire,0
2022/08/01 00:01,252970,839D039D0,97149,84482FBF0,34.06,US Dollar,34.06,US Dollar,Credit Card,0
2022/08/01 00:05,122917,808AA8460,122917,808AA8460,8.98,US Dollar,8.98,US Dollar,Reinvestment,0
2022/08/01 00:03,277520,8249D1D10,214686,827066820,77656.67,US Dollar,77656.67,US Dollar,Cheque,0
2022/08/01 00:23,169746,826F5C0C0,169746,826F5C0C0,2262.1,US Dollar,2262.1,US Dollar,Reinvestment,0
2022/08/01 00:04,110528,8070619B0,110528,8070619B0,1.06,US Dollar,1.06,US Dollar,Reinvestment,0
2022/08/01 00:15,3140172,83C1D67E0,284139,82A428A40,714.57,US Dollar,714.57,US Dollar,Wire,0
2022/08/01 00:04,23683,81BAD3270,119213,82CAC1100,4361631.72,US Dollar,4361631.72,US Dollar,Cash,0
2022/08/01 00:04,21136,813D64980,21136,813D64980,180837.11,US Dollar,180837.11,US Dollar,Reinvestment,0
2022/08/01 00:22,225000,822AC0730,225000,822AC0730,95.06,US Dollar,95.06,US Dollar,Reinvestment,0
2022/08/01 00:10,70,100428660,125418,817AFBD50,20867.23,US Dollar,20867.23,US Dollar,Credit Card,0
2022/08/01 00:23,12,80E30F6A0,247769,8118C0770,15923.44,US Dollar,15923.44,US Dollar,Cash,0
2022/08/01 00:26,2035,80265B340,16582,807D69130,113.72,US Dollar,113.72,US Dollar,Cheque,0
2022/08/01 00:12,396099,826DB7CF0,396099,826DB7CF0,49572.55,US Dollar,49572.55,US Dollar,Reinvestment,0
2022/08/01 00:05,1922,801BB5510,1922,801BB5510,219262.5,US Dollar,219262.5,US Dollar,Reinvestment,0
2022/08/01 00:22,210105,80663E4A0,20937,83489E670,3.75,US Dollar,3.75,US Dollar,Credit Card,0
2022/08/01 00:01,299471,82829EE40,299471,82829EE40,212761.17,US Dollar,212761.17,US Dollar,Reinvestment,0
2022/08/01 00:13,213868,817604A20,37350,8168CDCD0,49.35,US Dollar,49.35,US Dollar,Credit Card,0
2022/08/01 00:04,21015,8008BE970,21015,8008BE970,235.88,Yen,1.91,Euro,ACH,0
2022/08/01 00:13,31150,8006D84C0,31150,8006D84C0,7040.74,US Dollar,7040.74,US Dollar,Reinvestment,0
2022/08/01 00:08,114706,80A2CA7F0,114706,80A2CA7F0,2662.16,US Dollar,2662.16,US Dollar,Reinvestment,0
2022/08/01 00:15,6138,819D872E0,6138,819D872E0,19.96,US Dollar,19.96,US Dollar,Reinvestment,0
2022/08/01 00:11,331397,814473DE0,331397,814473DE0,27.73,US Dollar,27.73,US Dollar,Reinvestment,0
2022/08/01 00:27,269178,83C185750,269178,83C185750,3048.44,US Dollar,3048.44,US Dollar,Reinvestment,0
2022/08/01 00:05,8341,8033E6CC0,19596,804185B60,21770.9,US Dollar,21770.9,US Dollar,Credit Card,0
2022/08/01 00:19,366044,84ACB9430,366044,84ACB9430,3631.98,US Dollar,3631.98,US Dollar,Reinvestment,0
2022/08/01 00:25,2154280,83C3B54E0,2154280,83C3B54E0,805404.72,US Dollar,805404.72,US Dollar,Reinvestment,0
2022/08/01 00:05,2161299,8441C20A0,2156357,850C67710,41.86,US Dollar,41.86,US Dollar,Credit Card,0
2022/08/01 00:04,2184196,84AC9AAD0,2184196,84AC9AAD0,10374.2,US Dollar,10374.2,US Dollar,Reinvestment,0
2022/08/01 00:29,225015,80CFA91B0,225015,80CFA91B0,1712.69,US Dollar,1712.69,US Dollar,Reinvestment,0
2022/08/01 00:10,16327,820E4B5B0,16327,820E4B5B0,23.08,US Dollar,23.08,US Dollar,Reinvestment,0
2022/08/01 00:16,1922,801A08FB0,173329,825F3F1B0,2758.57,US Dollar,2758.57,US Dollar,Cash,0
2022/08/01 00:05,269579,822517940,269579,822517940,587193.6,US Dollar,587193.6,US Dollar,Reinvestment,0
2022/08/01 00:16,2035,801D88550,2035,801D88550,156.55,Euro,156.55,Euro,Reinvestment,0
2022/08/01 00:00,70,100428660,91049,822D42E30,3810743.07,US Dollar,3810743.07,US Dollar,Cash,0
2022/08/01 00:10,16809,811616890,8996,83614A050,96593.59,US Dollar,96593.59,US Dollar,Cheque,0
2022/08/01 00:00,94635,831C66C90,94635,831C66C90,39174.77,US Dollar,39174.77,US Dollar,Reinvestment,0
2022/08/01 00:25,215272,81CC65370,215272,81CC65370,18.67,US Dollar,18.67,US Dollar,Reinvestment,0
2022/08/01 00:20,26134,804690730,24528,80A646CC0,86.19,US Dollar,86.19,US Dollar,Credit Card,0
2022/08/01 00:09,70,100428660,115079,80D3923A0,28707.32,US Dollar,28707.32,US Dollar,Credit Card,0
2022/08/01 00:26,235792,81AD3FBF0,235792,81AD3FBF0,4645.64,US Dollar,4645.64,US Dollar,Reinvestment,0
2022/08/01 00:26,133970,834577790,133970,834577790,7.48,US Dollar,7.48,US Dollar,Reinvestment,0
2022/08/01 00:11,28219,803A4C0C0,28219,803A4C0C0,50791.65,US Dollar,50791.65,US Dollar,Reinvestment,0
2022/08/01 00:10,12582,8305182A0,12582,8305182A0,8.5,US Dollar,8.5,US Dollar,Reinvestment,0
2022/08/01 00:07,258718,8512234A0,258718,8512234A0,101641.46,US Dollar,101641.46,US Dollar,Reinvestment,0
2022/08/01 00:08,110478,803D858E0,19326,832539020,1655.59,US Dollar,1655.59,US Dollar,Cheque,0
2022/08/01 00:08,25932,81216F3B0,278557,82EB08510,19.53,US Dollar,19.53,US Dollar,Credit Card,0
2022/08/01 00:16,28348,8036C8200,28348,8036C8200,69484.94,US Dollar,69484.94,US Dollar,Reinvestment,0
2022/08/01 00:15,128463,834721110,128463,834721110,20348.31,US Dollar,20348.31,US Dollar,Reinvestment,0
2022/08/01 00:29,140569,83A752DB0,140569,83A752DB0,65955.64,US Dollar,65955.64,US Dollar,Reinvestment,0
2022/08/01 00:18,252706,84817C1F0,252706,84817C1F0,9.42,US Dollar,9.42,US Dollar,Reinvestment,0
2022/08/01 00:29,3197360,847FC1980,233360,847FC1BA0,2625.94,US Dollar,2625.94,US Dollar,ACH,0
2022/08/01 00:11,24583,80F2F5960,4687,830765240,2101.22,US Dollar,2101.22,US Dollar,ACH,0
2022/08/01 00:15,1173103,84D29EC90,1173103,84D29EC90,6.37,US Dollar,6.37,US Dollar,Reinvestment,0
2022/08/01 00:08,89763,83163AA00,89763,83163AA00,4786.64,US Dollar,4786.64,US Dollar,Reinvestment,0
2022/08/01 00:06,25604,8027747B0,25604,8027747B0,18.47,US Dollar,18.47,US Dollar,Reinvestment,0
2022/08/01 00:22,48786,82E85E5C0,48786,82E85E5C0,106794.84,US Dollar,106794.84,US Dollar,Reinvestment,0
2022/08/01 00:25,5965,810F9B130,5965,810F9B130,7178.35,US Dollar,7178.35,US Dollar,Reinvestment,0
2022/08/01 00:11,16645,80BD9E950,16645,80BD9E950,14.54,US Dollar,14.54,US Dollar,Reinvestment,0
2022/08/01 00:13,170821,820CD5EE0,170821,820CD5EE0,37402.9,US Dollar,37402.9,US Dollar,Reinvestment,0
2022/08/01 00:11,70,100428660,125418,817DE81F0,698.08,US Dollar,698.08,US Dollar,Credit Card,0
2022/08/01 00:06,115019,81C49EA20,115019,81C49EA20,16.37,US Dollar,16.37,US Dollar,Reinvestment,0
2022/08/01 00:29,25935,8240BAD50,25935,8240BAD50,688.68,US Dollar,688.68,US Dollar,Reinvestment,0
2022/08/01 00:06,70,100428660,24259,80B5CB430,6910.77,US Dollar,6910.77,US Dollar,Credit Card,0
2022/08/01 00:28,11,80015E020,11,80015E020,9.21,Euro,9.21,Euro,Reinvestment,0
2022/08/01 00:24,213895,80E67EBA0,213895,80E67EBA0,64644.28,US Dollar,64644.28,US Dollar,Reinvestment,0
2022/08/01 00:15,115813,819088C50,92010,841E93E60,6.16,US Dollar,6.16,US Dollar,Credit Card,0
2022/08/01 00:26,261298,84C7F4650,261298,84C7F4650,201949.03,US Dollar,201949.03,US Dollar,Reinvestment,0
2022/08/01 00:04,1046,80E6AE030,2597,8060AB5E0,30.64,US Dollar,30.64,US Dollar,Credit Card,0
2022/08/01 00:06,197298,830EB4E80,197298,830EB4E80,258918.11,US Dollar,258918.11,US Dollar,Reinvestment,0
2022/08/01 00:01,291960,8328E68D0,25333,83300F860,4967813.33,US Dollar,4967813.33,US Dollar,Cheque,0
2022/08/01 00:20,29689,829243270,173937,8377D0100,1627.0,US Dollar,1627.0,US Dollar,ACH,0
2022/08/01 00:11,210658,80885D040,210658,80885D040,18.7,US Dollar,18.7,US Dollar,Reinvestment,0
2022/08/01 00:20,156500,84EEEE6A0,156500,84EEEE6A0,4339738.56,US Dollar,4339738.56,US Dollar,Reinvestment,0
2022/08/01 00:13,2408,8002FD430,2044,801378E30,3465.56,Euro,3465.56,Euro,Cheque,0
2022/08/01 00:22,1818,8040F4820,1818,8040F4820,23.57,US Dollar,23.57,US Dollar,Reinvestment,0
2022/08/01 00:22,7317,8017FCDE0,8513,837977890,52979.61,US Dollar,52979.61,US Dollar,Cash,0
2022/08/01 00:26,274249,833DC4CE0,274249,833DC4CE0,14986.79,US Dollar,14986.79,US Dollar,Reinvestment,0
2022/08/01 00:14,362560,832A531E0,362560,832A531E0,3666.35,US Dollar,3666.35,US Dollar,Reinvestment,0
2022/08/01 00:10,79632,82A61F970,79632,82A61F970,13094.44,US Dollar,13094.44,US Dollar,Reinvestment,0
2022/08/01 00:10,2153602,83F0469A0,2153602,83F0469A0,6.88,US Dollar,6.88,US Dollar,Reinvestment,0
2022/08/01 00:05,214,8236EFCC0,214,8236EFCC0,170524.27,US Dollar,170524.27,US Dollar,Reinvestment,0
2022/08/01 00:10,24528,818981D40,24528,818981D40,2288.31,US Dollar,2288.31,US Dollar,Reinvestment,0
2022/08/01 00:18,2101825,830FABDB0,2101825,830FABDB0,101447.45,US Dollar,101447.45,US Dollar,Reinvestment,0
2022/08/01 00:24,14992,807C41CD0,14992,807C41CD0,77.04,US Dollar,77.04,US Dollar,Reinvestment,0
2022/08/01 00:09,370984,83039AE00,292109,83039F360,8251.21,US Dollar,8251.21,US Dollar,Cheque,0
2022/08/01 00:17,7098,81D3ECF10,7098,81D3ECF10,6451.89,US Dollar,6451.89,US Dollar,Reinvestment,0
2022/08/01 00:10,3109962,835767ED0,3109962,835767ED0,10662.74,US Dollar,10662.74,US Dollar,Reinvestment,0
2022/08/01 00:04,165399,832175950,165399,832175950,5719.61,US Dollar,5719.61,US Dollar,Reinvestment,0
2022/08/01 00:23,8381,80351C050,8381,80351C050,8913.72,US Dollar,8913.72,US Dollar,Reinvestment,0
2022/08/01 00:12,27453,83DC05000,66397,83DC05520,353539.0,US Dollar,353539.0,US Dollar,Cheque,0
2022/08/01 00:15,111077,842055640,111077,842055640,10.21,US Dollar,10.21,US Dollar,Reinvestment,0
2022/08/01 00:00,120090,838518E90,120090,838518E90,16.33,US Dollar,16.33,US Dollar,Reinvestment,0
2022/08/01 00:01,23602,83C895410,23602,83C895410,20.37,US Dollar,20.37,US Dollar,Reinvestment,0
2022/08/01 00:16,211052,813478EA0,270844,82FB84330,72361.76,US Dollar,72361.76,US Dollar,Cash,0
2022/08/01 00:00,367207,82A6DC8A0,2100762,82A6DC850,668.89,US Dollar,668.89,US Dollar,Cheque,0
2022/08/01 00:07,1167025,83F6B0DB0,1167025,83F6B0DB0,511073.54,US Dollar,511073.54,US Dollar,Reinvestment,0
2022/08/01 00:15,47246,82F700270,47246,82F700270,5410.26,US Dollar,5410.26,US Dollar,Reinvestment,0
2022/08/01 00:02,110715,80B692920,110715,80B692920,1353.73,US Dollar,1353.73,US Dollar,Reinvestment,0
2022/08/01 00:27,240178,831B65BD0,240178,831B65BD0,468550.97,US Dollar,468550.97,US Dollar,Reinvestment,0
2022/08/01 00:05,135325,850C57630,135325,850C57630,18.0,US Dollar,18.0,US Dollar,Reinvestment,0
2022/08/01 00:09,7793,804ABA9F0,7793,804ABA9F0,30190.43,US Dollar,30190.43,US Dollar,Reinvestment,0
2022/08/01 00:14,360502,836E37780,360502,836E37780,18237.14,US Dollar,18237.14,US Dollar,Reinvestment,0
2022/08/01 00:05,123621,80EADC840,123621,80EADC840,996.99,US Dollar,996.99,US Dollar,Reinvestment,0
2022/08/01 00:01,17364,845F6C8D0,17364,845F6C8D0,25411.71,US Dollar,25411.71,US Dollar,Reinvestment,0
2022/08/01 00:26,345181,81CBAA2A0,345181,81CBAA2A0,2590.9,US Dollar,2590.9,US Dollar,Reinvestment,0
2022/08/01 00:00,1171584,848DA94A0,1171584,848DA94A0,1131.75,US Dollar,1131.75,US Dollar,Reinvestment,0
2022/08/01 00:24,42418,816B70280,42418,816B70280,1874.77,US Dollar,1874.77,US Dollar,Reinvestment,0
2022/08/01 00:28,61776,8181FDD80,257757,81C436AC0,1003.24,US Dollar,1003.24,US Dollar,ACH,0
2022/08/01 00:29,114976,82FB89190,114976,82FB89190,723013.85,US Dollar,723013.85,US Dollar,Reinvestment,0
2022/08/01 00:21,214,8036F8AA0,214,8036F8AA0,24.66,US Dollar,24.66,US Dollar,Reinvestment,0
2022/08/01 00:28,298256,838B4C5C0,298256,838B4C5C0,23921.41,US Dollar,23921.41,US Dollar,Reinvestment,0
2022/08/01 00:09,16315,808F25160,16315,808F25160,4095.24,US Dollar,4095.24,US Dollar,Reinvestment,0
2022/08/01 00:01,2954,8077D8E20,2954,8077D8E20,17.2,US Dollar,17.2,US Dollar,Reinvestment,0
2022/08/01 00:24,1924,8008047D0,1831,802F6A470,395599.4,US Dollar,395599.4,US Dollar,Cheque,0
2022/08/01 00:18,19737,80776F6F0,19737,80776F6F0,17.4,US Dollar,17.4,US Dollar,Reinvestment,0
2022/08/01 00:02,183442,8274FB6F0,183442,8274FB6F0,1534.86,US Dollar,1534.86,US Dollar,Reinvestment,0
2022/08/01 00:26,28348,845F72BB0,28348,845F72BB0,7.72,US Dollar,7.72,US Dollar,Reinvestment,0
2022/08/01 00:24,15978,80436D4C0,15978,80436D4C0,19.9,US Dollar,19.9,US Dollar,Reinvestment,0
2022/08/01 00:17,144858,817453170,144858,817453170,33140.55,US Dollar,33140.55,US Dollar,Reinvestment,0
2022/08/01 00:08,24457,8041507C0,24457,8041507C0,23.72,US Dollar,23.72,US Dollar,Reinvestment,0
2022/08/01 00:11,191687,84ADFEB50,191687,84ADFEB50,10.14,US Dollar,10.14,US Dollar,Reinvestment,0
2022/08/01 00:19,2111877,82ADEB780,2111877,82ADEB780,18.02,US Dollar,18.02,US Dollar,Reinvestment,0
2022/08/01 00:08,2140072,850B3C6C0,2140072,850B3C6C0,4.39,US Dollar,4.39,US Dollar,Reinvestment,0
2022/08/01 00:08,119038,8491204E0,2108020,8393A7AE0,20.79,US Dollar,20.79,US Dollar,Credit Card,0
2022/08/01 00:22,134966,81CB50000,134966,81CB50000,7468.07,US Dollar,7468.07,US Dollar,Reinvestment,0
