Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/30 15:53,0096471,824C0E180,0195899,824C0E130,11548.31,UK Pound,11548.31,UK Pound,ACH,1
2022/11/04 17:00,0020724,80FE13B50,0142155,81049F560,87205.03,Yuan,87205.03,Yuan,ACH,1
2022/08/01 00:27,68489,8229595D0,68489,8229595D0,129594.75,US Dollar,129594.75,US Dollar,Reinvestment,0
2022/09/28 08:53,0237553,8135F8850,0193455,82320F3F0,11971.00,UK Pound,11971.00,UK Pound,ACH,1
2022/08/01 00:04,11304,83342B730,11304,83342B730,8.18,US Dollar,8.18,US Dollar,Reinvestment,0
2022/11/25 11:21,002035,80128F080,015240,80DCE1E00,8684.38,US Dollar,8684.38,US Dollar,ACH,1
2022/08/01 00:08,70691,8290B1660,70691,8290B1660,350267.72,US Dollar,350267.72,US Dollar,Reinvestment,0
2022/08/01 00:16,242855,81AF73B70,242855,81AF73B70,79443.51,US Dollar,79443.51,US Dollar,Reinvestment,0
2022/08/01 00:05,2104655,84E02CE40,2104655,84E02CE40,587829.28,US Dollar,587829.28,US Dollar,Reinvestment,0
2022/08/01 00:08,112719,82CAB4030,20,800134DE0,233.67,US Dollar,233.67,US Dollar,Credit Card,0
2022/08/01 00:20,262899,81C076880,281213,84F8997C0,83.98,US Dollar,83.98,US Dollar,ACH,0
2022/10/13 21:45,021,802B7D560,021794,80137D730,3096.25,Euro,3096.25,Euro,ACH,1
2022/09/06 17:27,0024407,81BC09D20,0224668,80DB384A0,28226.22,Yuan,28226.22,Yuan,ACH,1
2022/08/01 00:18,24528,8112DC410,5655,8118307A0,1868.03,US Dollar,1868.03,US Dollar,Credit Card,0
2022/10/12 11:09,01125022,83363BCB0,01139586,83363BC60,14529.31,Australian Dollar,14529.31,Australian Dollar,ACH,1
2022/09/16 07:53,02310,8007878B0,003,800471D00,13014.77,Euro,13014.77,Euro,ACH,1
2022/08/18 13:28,001,8002B87C0,02408,80031C800,7307.92,Euro,7307.92,Euro,ACH,1
2022/08/01 00:05,27512,804BDCB60,145789,81CFA5D60,1495.87,US Dollar,1495.87,US Dollar,Cheque,0
2022/09/02 13:47,0238108,80E0F1B80,0150224,8147ADED0,1214112.41,Yen,1214112.41,Yen,ACH,1
2022/10/27 11:13,0196481,824D40080,0293268,824D40030,9100.26,UK Pound,9100.26,UK Pound,ACH,1
2022/08/01 00:07,70,100428660,182124,84446AF60,9726.4,US Dollar,9726.4,US Dollar,Cheque,0
2022/08/01 00:09,5610,8020A91D0,24816,82F9482D0,12473.05,US Dollar,12473.05,US Dollar,Cheque,0
2022/08/01 00:24,368458,829A6DD30,368458,829A6DD30,169.51,US Dollar,169.51,US Dollar,Reinvestment,0
2022/08/01 00:05,190690,8353120A0,223529,8431D6C80,221306.34,US Dollar,221306.34,US Dollar,Cheque,0
2022/08/01 00:04,1831,81D0C3820,139457,8397DFE70,25718.38,US Dollar,25718.38,US Dollar,Cheque,0
2022/08/01 00:17,3133297,841CEB740,3133297,841CEB740,986.97,US Dollar,1394.39,Australian Dollar,ACH,0
2022/09/19 17:13,018,8225A6290,0099677,824BF8940,4028.09,UK Pound,4028.09,UK Pound,ACH,1
2022/09/02 17:19,0216,8000EB700,0053518,8168F7E50,5506.34,US Dollar,5506.34,US Dollar,ACH,1
2022/10/06 15:49,005784,8049FCBF0,0112719,8090D8C10,2440.96,US Dollar,2440.96,US Dollar,ACH,1
2022/08/12 16:24,01601,800391C40,000,800485B70,19240.05,US Dollar,19240.05,US Dollar,ACH,1
2022/10/01 22:50,01226,804DCEAC0,0127227,80AD40040,6693.85,Euro,6693.85,Euro,ACH,1
2022/08/03 03:48,014,8001F3020,01818,80F70A6A0,10764.05,US Dollar,10764.05,US Dollar,ACH,1
2022/09/07 12:43,0216388,80825EC40,0118247,80BA20440,70146.35,Yuan,70146.35,Yuan,ACH,1
2022/08/01 00:17,113989,84724D910,113989,84724D910,6.35,US Dollar,6.35,US Dollar,Reinvestment,0
2022/10/17 11:11,0030935,812665940,0040713,80E8CF8D0,110419.79,Yuan,110419.79,Yuan,ACH,1
2022/08/01 00:07,225000,819017AB0,225000,819017AB0,8253.22,US Dollar,8253.22,US Dollar,Reinvestment,0
2022/08/29 15:35,01601,800457550,025,8002F7470,105187.71,Yuan,105187.71,Yuan,ACH,1
2022/09/03 11:29,0122739,81597FAC0,0061191,8222204E0,15078.82,US Dollar,15078.82,US Dollar,ACH,1
2022/08/01 00:12,0,802F291D0,85193,8251BC170,192528.88,US Dollar,192528.88,US Dollar,Cheque,0
2022/08/01 00:05,10536,825BDED60,10536,825BDED60,7.12,US Dollar,7.12,US Dollar,Reinvestment,0
2022/08/01 00:17,178093,8256E72C0,178093,8256E72C0,8199.1,US Dollar,8199.1,US Dollar,Reinvestment,0
2022/08/01 00:22,23602,8043540A0,23602,8043540A0,89025.83,US Dollar,89025.83,US Dollar,Reinvestment,0
2022/08/16 08:30,00519,808099270,0274634,81DF29840,807320.90,Ruble,807320.90,Ruble,ACH,1
2022/08/01 00:06,0,8153962F0,0,8153962F0,13.42,US Dollar,13.42,US Dollar,Reinvestment,0
2022/08/01 00:11,22483,801E4F4E0,22483,801E4F4E0,21.06,Euro,21.06,Euro,Reinvestment,0
2022/08/01 00:21,215070,83BE489A0,215070,83BE489A0,98.82,US Dollar,98.82,US Dollar,Reinvestment,0
2022/10/01 14:56,0132031,813707360,0113989,8053FF040,5556.89,US Dollar,5556.89,US Dollar,ACH,1
2022/09/04 08:39,0213834,8053FF660,011315,8024570F0,2493.31,Euro,2493.31,Euro,ACH,1
2022/08/01 00:03,24555,82EDAB510,24555,82EDAB510,561.21,US Dollar,561.21,US Dollar,Reinvestment,0
2022/09/24 18:47,0016000,80660CA70,021617,80E468520,2141.94,Euro,2141.94,Euro,ACH,1
2022/11/11 11:36,0029652,80D2CCB80,0141460,81CA01A20,77530.70,Yuan,77530.70,Yuan,ACH,1
2022/11/15 12:37,005569,809726350,015830,80C501770,10063.55,Euro,10063.55,Euro,ACH,1
2022/11/07 00:08,013179,805C70CD0,012866,8033E0310,718.34,Euro,718.34,Euro,ACH,1
2022/09/21 09:16,0027427,81100C100,0054448,814CADE30,503396.47,Yen,503396.47,Yen,ACH,1
2022/08/01 00:08,175662,833CF43D0,175662,833CF43D0,24.27,US Dollar,24.27,US Dollar,Reinvestment,0
2022/10/28 15:15,0215884,82684D2B0,015325,80D16F920,6435.59,US Dollar,6435.59,US Dollar,ACH,1
2022/10/20 17:48,0243785,81C4AA440,000,801365DC0,9517.88,US Dollar,9517.88,US Dollar,ACH,1
2022/11/30 14:43,011520,800D4D470,013293,8013ABC50,8034.76,Euro,8034.76,Euro,ACH,1
2022/08/08 16:37,01136230,833638190,01125022,833638230,16122.89,Australian Dollar,16122.89,Australian Dollar,ACH,1
2022/09/25 14:33,0126794,80D79D780,007141,807B07A20,17136.26,US Dollar,17136.26,US Dollar,ACH,1
2022/11/06 16:56,021514,801CAD8C0,020,801400D90,14163.82,US Dollar,14163.82,US Dollar,ACH,1
2022/09/18 14:51,0173562,81C38ADE0,0172204,81C38AD90,465499.62,Ruble,465499.62,Ruble,ACH,1
2022/10/04 09:38,00952,805667460,011853,80120EDB0,5923.74,Euro,5923.74,Euro,ACH,1
2022/09/01 21:08,0025268,81164E9C0,027,8222D7B10,14978.16,UK Pound,14978.16,UK Pound,ACH,1
2022/10/18 20:20,01208,800A7ED20,009888,808AFECA0,1021.22,US Dollar,1021.22,US Dollar,ACH,1
2022/08/27 15:07,0017255,8096BCE10,015767,807629B80,6535.73,Euro,6535.73,Euro,ACH,1
2022/08/01 00:16,2035,801D88550,2035,801D88550,156.55,Euro,156.55,Euro,Reinvestment,0
2022/08/01 00:17,27880,80377A000,27880,80377A000,20.29,US Dollar,20.29,US Dollar,Reinvestment,0
2022/10/03 02:08,011853,80F8D8F70,0123621,80FD80DA0,6968.29,US Dollar,6968.29,US Dollar,ACH,1
2022/10/13 16:47,0160525,8170D5280,014992,815C1D4B0,8741.30,US Dollar,8741.30,US Dollar,ACH,1
2022/08/01 00:10,70,100428660,125418,817AFBD50,20867.23,US Dollar,20867.23,US Dollar,Credit Card,0
2022/11/04 02:33,0054315,813F9C190,0120011,81C9D2340,7014.19,Euro,7014.19,Euro,ACH,1
2022/08/01 00:01,3121138,84A17A500,3121138,84A17A500,4668.6,US Dollar,4668.6,US Dollar,Reinvestment,0
2022/11/23 13:04,0057107,824BF4150,000,800ED43D0,1836.40,US Dollar,1836.40,US Dollar,ACH,1
2022/08/15 11:37,017364,8038DA860,0083840,824D3A370,1937.13,US Dollar,1937.13,US Dollar,ACH,1
2022/08/01 00:05,15017,8366C3070,15017,8366C3070,277.04,US Dollar,277.04,US Dollar,Reinvestment,0
2022/08/01 00:08,70920,81E567FF0,70920,81E567FF0,144280.48,US Dollar,144280.48,US Dollar,Reinvestment,0
2022/09/14 14:20,0247646,811906800,0036496,8148F4760,6148.53,US Dollar,6148.53,US Dollar,ACH,1
2022/09/22 08:32,013305,801F583B0,011081,807AC1C50,12340.24,US Dollar,12340.24,US Dollar,ACH,1
2022/09/29 02:59,0138987,814A9D780,0216388,822A9B160,127042.73,Yuan,127042.73,Yuan,ACH,1
2022/08/01 00:03,2159428,8402DCCC0,171345,8402E1AF0,1468055.0,US Dollar,1468055.0,US Dollar,Cheque,0
2022/08/01 00:17,3161979,83B2EAC20,3161979,83B2EAC20,11964.21,US Dollar,11964.21,US Dollar,Reinvestment,0
2022/11/11 05:11,009,8000C53E0,0111,8000C30B0,26367.77,Australian Dollar,26367.77,Australian Dollar,ACH,1
2022/11/09 15:29,0011342,80892F2F0,008381,8047FCC00,12272.87,US Dollar,12272.87,US Dollar,ACH,1
2022/08/01 00:15,5655,8026019D0,5655,8026019D0,2958.49,US Dollar,2958.49,US Dollar,Reinvestment,0
2022/10/29 12:35,01818,8004A1440,000,800420520,18186.12,US Dollar,18186.12,US Dollar,ACH,1
2022/08/16 05:13,0142805,811568BC0,0124809,8209EA4D0,14394.02,US Dollar,14394.02,US Dollar,ACH,1
2022/11/02 12:57,0285462,8237E8D20,0283965,8237E8F10,19305.06,US Dollar,19305.06,US Dollar,ACH,1
2022/08/18 22:17,00369,8002CA010,00519,80267DF70,12458.55,Euro,12458.55,Euro,ACH,1
2022/08/01 00:03,272023,81D6DDB00,243187,81D6DD6D0,2262.0,US Dollar,2262.0,US Dollar,Cheque,0
2022/08/01 00:19,1701,8014175A0,1701,8014175A0,134099.13,Euro,134099.13,Euro,Reinvestment,0
2022/08/01 00:24,1216,800A851A0,11734,80C4E9FC0,2.29,Euro,2.29,Euro,Credit Card,0
2022/08/01 00:18,14,800A33A60,22620,802232CC0,12218.55,Euro,12218.55,Euro,Credit Card,0
2022/08/01 00:05,243013,8212BEA10,243013,8212BEA10,112800.01,US Dollar,112800.01,US Dollar,Reinvestment,0
2022/10/06 16:25,0126831,80D2AEB00,011304,800B194C0,4509.14,US Dollar,4509.14,US Dollar,ACH,1
2022/08/01 00:12,5991,80FE250D0,5991,80FE250D0,1759536.12,US Dollar,1759536.12,US Dollar,Reinvestment,0
2022/09/26 07:31,0264256,81EC16A60,011734,8012F56E0,6817.17,Euro,6817.17,Euro,ACH,1
2022/08/01 00:23,70,100428660,268354,825F227E0,584.15,US Dollar,584.15,US Dollar,Cheque,0
2022/08/01 00:24,867,800590180,867,800590180,318105.65,US Dollar,318105.65,US Dollar,Reinvestment,0
2022/10/16 21:32,0110859,812A650D0,0256086,818FABF20,14142.24,US Dollar,14142.24,US Dollar,ACH,1
2022/08/01 00:16,193263,823FB39A0,193263,823FB39A0,481.87,US Dollar,481.87,US Dollar,Reinvestment,0
2022/08/19 20:18,0219767,81AC2ED50,0210142,81B1FBAF0,14064.39,Euro,14064.39,Euro,ACH,1
2022/09/03 15:12,0225042,816621750,0039424,80FEC30A0,980941.05,Yen,980941.05,Yen,ACH,1
2022/08/01 00:25,19851,80BC708F0,19851,80BC708F0,17228940.0,US Dollar,14703177.4,Euro,ACH,0
2022/09/19 15:50,0024750,81363F410,0118693,823D5EB90,13283.19,US Dollar,13283.19,US Dollar,ACH,1
2022/08/01 00:05,69547,827A3D830,69547,827A3D830,2891.09,US Dollar,2891.09,US Dollar,Reinvestment,0
2022/08/23 14:24,027,8231F94F0,0224508,80CE17C60,88667.26,Yuan,88667.26,Yuan,ACH,1
2022/09/29 16:39,021617,8082E2F80,022620,8096F7B70,7315.67,Euro,7315.67,Euro,ACH,1
2022/10/31 01:11,024842,8054A04C0,0245591,819149520,14773.25,US Dollar,14773.25,US Dollar,ACH,1
2022/10/31 08:25,0013514,817715920,0120090,812A0C0E0,6978.41,US Dollar,6978.41,US Dollar,ACH,1
2022/08/21 13:28,0172156,81BF8B070,0073691,81C394830,153438.62,Ruble,153438.62,Ruble,ACH,1
2022/08/01 00:05,2123665,844C172D0,2123665,844C172D0,35586.8,US Dollar,35586.8,US Dollar,Reinvestment,0
2022/08/01 00:17,313971,81C070660,119211,81C06C730,0.89,US Dollar,0.89,US Dollar,Cheque,0
2022/08/01 00:29,39374,81AA5AC70,39374,81AA5AC70,4245.01,US Dollar,4245.01,US Dollar,Reinvestment,0
2022/08/01 00:23,272303,83BE51200,272303,83BE51200,28067.77,US Dollar,28067.77,US Dollar,Reinvestment,0
2022/08/01 00:21,1226,800145460,14,80016F5B0,2541.45,Euro,2541.45,Euro,Credit Card,0
2022/08/01 00:12,3503,824013E10,3503,824013E10,14.84,US Dollar,14.84,US Dollar,Reinvestment,0
2022/10/09 17:40,0094379,824911650,0010,821F8B2E0,12509.07,UK Pound,12509.07,UK Pound,ACH,1
2022/08/01 00:29,25935,8240BAD50,25935,8240BAD50,688.68,US Dollar,688.68,US Dollar,Reinvestment,0
2022/08/01 00:20,164328,81C10F520,164328,81C10F520,41.5,US Dollar,41.5,US Dollar,Reinvestment,0
2022/08/24 01:21,0293268,8238ACEC0,0295233,8238ACCD0,11750.78,UK Pound,11750.78,UK Pound,ACH,1
2022/08/01 00:29,219680,8086261E0,219680,8086261E0,419.47,US Dollar,419.47,US Dollar,Reinvestment,0
2022/08/01 00:22,246115,82E5E5820,274707,83C4644E0,87094.67,US Dollar,87094.67,US Dollar,Cheque,0
2022/08/01 00:06,31640,824A95080,31640,824A95080,2122.73,US Dollar,2122.73,US Dollar,Reinvestment,0
2022/08/31 13:49,027753,8037DE530,004191,802003830,12316.04,Euro,12316.04,Euro,ACH,1
2022/08/01 00:13,215784,82F088FD0,215784,82F088FD0,352.98,US Dollar,352.98,US Dollar,Reinvestment,0
2022/08/01 00:06,34252,8125FE5B0,138536,8125FEAF0,4805.83,US Dollar,4805.83,US Dollar,Cheque,0
2022/10/13 18:55,0039921,81308A670,022898,80B4E6290,3312.34,Euro,3312.34,Euro,ACH,1
2022/08/01 00:00,28781,8051519F0,28781,8051519F0,5210.17,US Dollar,5210.17,US Dollar,Reinvestment,0
2022/08/01 00:12,20,802CEFED0,0,81410CDB0,24612.49,US Dollar,24612.49,US Dollar,Credit Card,0
2022/08/01 00:12,188473,833AB1390,188473,833AB1390,13956.45,US Dollar,13956.45,US Dollar,Reinvestment,0
2022/08/25 18:09,0061191,824DFCB30,0279590,824DFC8F0,19631.50,US Dollar,19631.50,US Dollar,ACH,1
2022/10/29 07:27,0135467,810F91B30,0026989,812390760,16971.16,US Dollar,16971.16,US Dollar,ACH,1
2022/08/13 12:23,0038094,80F310DE0,0244047,816D2ACB0,17438.91,US Dollar,17438.91,US Dollar,ACH,1
2022/09/04 23:58,02776,80157B140,0172204,81C207720,276115.37,Ruble,276115.37,Ruble,ACH,1
2022/10/22 18:38,01831,800F366D0,00952,80140E310,19006.32,US Dollar,19006.32,US Dollar,ACH,1
2022/08/19 11:14,012,80ACFB850,0021712,808CAAC10,4374.18,Euro,4374.18,Euro,ACH,1
2022/08/01 00:07,223529,8316A83D0,55002,850F29810,98707.13,US Dollar,98707.13,US Dollar,Cash,0
2022/11/07 10:06,024555,8007FA950,002098,80120C0B0,7862.44,Euro,7862.44,Euro,ACH,1
2022/10/19 12:13,00159578,83B22B5D0,0015,83F4DF2A0,3902.46,Shekel,3902.46,Shekel,ACH,1
2022/10/21 14:53,0020937,816F35E10,009238,824D39E70,1598.62,US Dollar,1598.62,US Dollar,ACH,1
2022/10/16 17:26,015598,802C2A720,002383,8028ADB00,4861.68,Euro,4861.68,Euro,ACH,1
2022/08/01 00:29,11796,801C2CCF0,11796,801C2CCF0,4.75,US Dollar,4.75,US Dollar,Reinvestment,0
2022/10/30 13:00,029,8000C7720,00544,800526D40,11115.59,US Dollar,11115.59,US Dollar,ACH,1
2022/08/01 00:09,12351,82B1D29F0,12351,82B1D29F0,97.53,US Dollar,97.53,US Dollar,Reinvestment,0
2022/09/04 08:25,0239258,820D462D0,0131185,823D33310,234889.49,US Dollar,234889.49,US Dollar,ACH,1
2022/08/19 11:12,0131185,823D33310,0239258,820D462D0,15751.48,US Dollar,15751.48,US Dollar,ACH,1
2022/08/01 00:26,147371,828C13B30,147371,828C13B30,27598.99,US Dollar,27598.99,US Dollar,Reinvestment,0
2022/08/01 00:16,5965,803E0F380,73224,846691AD0,602792.34,US Dollar,602792.34,US Dollar,Cheque,0
2022/08/01 00:08,233360,825F9C8A0,233360,825F9C8A0,6.43,US Dollar,6.43,US Dollar,Reinvestment,0
2022/08/01 00:21,6697,814328970,133473,81CB9EE70,112587.89,US Dollar,112587.89,US Dollar,Cheque,0
2022/10/30 19:40,004191,802671180,012866,80655AED0,16207.31,Euro,16207.31,Euro,ACH,1
2022/08/01 00:16,70,100428660,4687,801C4A120,4260.32,US Dollar,4260.32,US Dollar,Cheque,0
2022/08/01 00:29,93219,824E6EFF0,88409,824E6C6F0,275422.0,US Dollar,275422.0,US Dollar,ACH,0
2022/08/11 13:46,0276490,81EA2E640,027512,8092511D0,705.42,US Dollar,705.42,US Dollar,ACH,1
2022/08/01 00:16,27076,80B6FA630,27076,80B6FA630,18.33,US Dollar,18.33,US Dollar,Reinvestment,0
2022/10/16 09:12,0244047,818BA5AB0,0024407,81E90E250,19753.16,US Dollar,19753.16,US Dollar,ACH,1
2022/10/11 14:05,0083840,824D3A370,0020937,816F35E10,19083.15,US Dollar,19083.15,US Dollar,ACH,1
2022/08/01 00:13,124667,83B6BE7B0,7793,8188418C0,150.78,US Dollar,150.78,US Dollar,Credit Card,0
2022/12/19 16:15,0196902,824C49FF0,0097075,824C49F00,10655.80,UK Pound,10655.80,UK Pound,ACH,1
2022/09/23 13:24,0038871,8123EFD40,0036897,816ADFD40,4451884.69,US Dollar,4451884.69,US Dollar,ACH,1
2022/09/17 12:57,0293268,8222D5910,027,822286580,5918.37,UK Pound,5918.37,UK Pound,ACH,1
2022/10/24 13:56,0016645,8093E9350,0260669,8180CA450,742915.13,Rupee,742915.13,Rupee,ACH,1
2022/08/01 00:04,211621,8174BA8B0,211621,8174BA8B0,486.02,US Dollar,486.02,US Dollar,Reinvestment,0
2022/08/01 00:25,2117186,83912C3C0,2117186,83912C3C0,15.94,US Dollar,15.94,US Dollar,Reinvestment,0
2022/10/16 01:26,002416,801C78E20,02310,80051DF60,5621.54,US Dollar,5621.54,US Dollar,ACH,1
2022/08/01 00:13,63262,831D84A50,293802,83D36BB70,22548.51,US Dollar,22548.51,US Dollar,ACH,0
2022/08/01 00:17,144486,836C3D6B0,144486,836C3D6B0,153568.05,US Dollar,153568.05,US Dollar,Reinvestment,0
2022/09/17 07:35,024520,80768AE80,0031691,822162C00,3424.11,Euro,3424.11,Euro,ACH,1
2022/11/12 12:55,014027,803681F40,0218695,81CB179D0,22208.13,Euro,22208.13,Euro,ACH,1
2022/10/09 09:11,009238,8203825C0,0194507,826C864C0,68616.62,Yuan,68616.62,Yuan,ACH,1
2022/10/12 03:30,024583,80375D810,0089090,822B29E80,10094.91,Euro,10094.91,Euro,ACH,1
2022/09/25 02:38,0272896,81BBEA160,0272896,81BBEA160,647699.87,Ruble,647699.87,Ruble,ACH,1
2022/11/28 08:01,025961,802D2D2C0,0211096,80BC06290,14923.65,Euro,14923.65,Euro,ACH,1
2022/10/02 14:21,022257,80337A750,02609,802B1D990,3005.35,Euro,3005.35,Euro,ACH,1
2022/08/01 00:28,14993,833BEB1D0,240503,83B4A3AF0,24931.15,US Dollar,24931.15,US Dollar,Cheque,0
2022/09/19 07:58,01208,80022D440,01213,8004CAE90,15207.06,Euro,15207.06,Euro,ACH,1
2022/08/22 06:10,0234466,810C7A2B0,000,8003CFE10,17697.44,US Dollar,17697.44,US Dollar,ACH,1
2022/10/16 13:57,011054,810744B40,015240,805031C90,1394.51,US Dollar,1394.51,US Dollar,ACH,1
2022/08/01 00:17,118693,806FEC410,26989,824014870,1585.59,US Dollar,1585.59,US Dollar,Wire,0
2022/08/01 00:28,53863,84C6B74B0,53863,84C6B74B0,99.04,US Dollar,99.04,US Dollar,Reinvestment,0
2022/10/05 10:19,0026504,81B024070,0260994,8180AE910,1149288.71,Rupee,1149288.71,Rupee,ACH,1
2022/08/01 00:10,24816,8325385F0,24816,8325385F0,1203.37,US Dollar,1203.37,US Dollar,Reinvestment,0
2022/09/22 14:55,014,801833D30,001,8011D54F0,6960.26,Euro,6960.26,Euro,ACH,1
2022/08/01 00:08,225042,811560350,225042,811560350,22.93,US Dollar,22.93,US Dollar,Reinvestment,0
2022/10/02 23:53,023602,801EA5610,011054,802AA67C0,16518.03,Euro,16518.03,Euro,ACH,1
2022/10/12 00:01,0144649,812C557E0,0030351,818643480,2670.37,Euro,2670.37,Euro,ACH,1
2022/10/27 09:10,0037534,80F627C70,0214853,81D237790,4519.40,US Dollar,4519.40,US Dollar,ACH,1
2022/09/28 10:29,0260969,81B56A280,0275092,81C3889D0,446375.20,Ruble,446375.20,Ruble,ACH,1
2022/08/01 00:23,3556,801CCCB00,3556,801CCCB00,18.99,Euro,18.99,Euro,Reinvestment,0
2022/08/01 00:10,247769,84445FE50,247769,84445FE50,5832.27,US Dollar,5832.27,US Dollar,Reinvestment,0
2022/10/18 12:40,024583,804B4AA60,004252,806B727D0,16537.45,Yuan,16537.45,Yuan,ACH,1
2022/10/22 11:51,012,800186CA0,020,8004C0750,14153.82,US Dollar,14153.82,US Dollar,ACH,1
2022/09/03 11:38,004,80E9239B0,0233506,80EA43F80,16662.29,Yuan,16662.29,Yuan,ACH,1
2022/08/01 00:11,1139288,84002D700,1139288,84002D700,13.87,US Dollar,13.87,US Dollar,Reinvestment,0
2022/08/01 00:00,110715,82036CEA0,110715,82036CEA0,248059.51,US Dollar,248059.51,US Dollar,Reinvestment,0
2022/10/07 22:52,01203,84221E4C0,0119,83CEEAEE0,51621.68,Shekel,51621.68,Shekel,ACH,1
2022/08/01 00:09,1132617,83162FF40,1132617,83162FF40,18.91,US Dollar,18.91,US Dollar,Reinvestment,0
2022/08/01 00:25,1601,8003C7890,1601,8003C7890,7.97,US Dollar,7.97,US Dollar,Reinvestment,0
2022/08/01 00:23,112934,8177C2290,112934,8177C2290,12.65,US Dollar,12.65,US Dollar,Reinvestment,0
2022/08/01 00:13,139471,84799EFA0,139471,84799EFA0,89.0,US Dollar,89.0,US Dollar,Reinvestment,0
2022/09/12 00:35,0214686,808B374E0,01924,8053C22C0,4808.81,US Dollar,4808.81,US Dollar,ACH,1
2022/10/18 16:35,007385,812C704A0,0054756,814271370,1751551.35,Yen,1751551.35,Yen,ACH,1
2022/08/17 12:19,02609,800D5DCF0,0250555,815062740,15498.11,US Dollar,15498.11,US Dollar,ACH,1
2022/08/17 01:40,0118247,80C104C20,007098,80B1C0D70,3035.62,US Dollar,3035.62,US Dollar,ACH,1
2022/08/01 00:01,243704,822FDA4F0,243704,822FDA4F0,45262.24,US Dollar,45262.24,US Dollar,Reinvestment,0
2022/10/28 06:53,022054,806504250,002544,81B297D50,11228.25,Euro,11228.25,Euro,ACH,1
2022/08/01 00:18,11032,801E1D970,1121604,82FF349E0,6954.11,US Dollar,6954.11,US Dollar,Cheque,0
2022/08/23 19:58,0127227,80DC27320,011,8017259E0,18639.53,US Dollar,18639.53,US Dollar,ACH,1
2022/11/02 19:31,014374,808495AA0,0075899,821EE6E90,1816.17,US Dollar,1816.17,US Dollar,ACH,1
2022/08/01 00:07,211621,811DF0770,211621,811DF0770,12.91,US Dollar,12.91,US Dollar,Reinvestment,0
2022/08/01 00:21,211721,83C742BA0,211721,83C742BA0,289062.16,US Dollar,289062.16,US Dollar,Reinvestment,0
2022/10/04 10:57,022054,800C21F80,001827,800FED3F0,13761.62,Euro,13761.62,Euro,ACH,1
2022/11/03 13:14,01538,80202C1C0,0210658,807AACEF0,7511.89,US Dollar,7511.89,US Dollar,ACH,1
2022/11/11 16:06,0114976,81A28DFA0,017569,8154CFD20,16079.26,US Dollar,16079.26,US Dollar,ACH,1
2022/08/01 00:27,111632,81144CB90,111632,81144CB90,2594.92,US Dollar,2594.92,US Dollar,Reinvestment,0
2022/08/01 00:04,115290,8108B4DB0,115290,8108B4DB0,1494.99,US Dollar,1494.99,US Dollar,Reinvestment,0
2022/08/27 19:15,0072043,81A4C4A70,0266946,81A790790,508896.00,Ruble,508896.00,Ruble,ACH,1
2022/11/07 12:46,022690,8028DD330,02310,8003A0E80,15988.02,US Dollar,15988.02,US Dollar,ACH,1
2022/08/22 19:11,0272896,81BBEA160,0272142,81C393430,1408228.06,Ruble,1408228.06,Ruble,ACH,1
2022/11/11 15:47,026830,803D0D060,0018607,8084DFAE0,635.73,Euro,635.73,Euro,ACH,1
2022/08/30 06:17,0294136,822F7EDA0,0293268,8230E3350,11136.33,UK Pound,11136.33,UK Pound,ACH,1
2022/08/01 00:07,9340,850CA9A20,9340,850CA9A20,6.43,US Dollar,6.43,US Dollar,Reinvestment,0
2022/08/01 00:20,93778,8492FA8D0,188635,84D3003F0,44924.3,US Dollar,44924.3,US Dollar,Cheque,0
2022/08/26 12:45,003761,802303560,0227535,811656150,19170.60,US Dollar,19170.60,US Dollar,ACH,1
2022/11/07 17:00,0036395,80DA0FBF0,001827,8019728A0,5100.40,Euro,5100.40,Euro,ACH,1
2022/09/12 06:24,01208,8038FE030,0221118,8147F4770,10913.37,US Dollar,10913.37,US Dollar,ACH,1
2022/08/01 00:11,25961,81666FFB0,25961,81666FFB0,250746.65,US Dollar,250746.65,US Dollar,Reinvestment,0
2022/08/01 00:25,398902,82667FE00,398902,82667FE00,2433.45,US Dollar,2433.45,US Dollar,Reinvestment,0
2022/10/03 17:12,01113404,82D06EC50,0047299,813392B00,1473678.17,Yen,1473678.17,Yen,ACH,1
2022/08/01 00:16,58027,81DB9B990,58027,81DB9B990,24.32,US Dollar,24.32,US Dollar,Reinvestment,0
2022/08/01 00:24,110715,81CCBA2B0,110715,81CCBA2B0,20.39,US Dollar,20.39,US Dollar,Reinvestment,0
2022/08/01 00:00,247841,81FB30A40,279336,830BFB6B0,107.63,US Dollar,107.63,US Dollar,Credit Card,0
2022/08/11 11:03,018822,80AAB53E0,0125255,8120A8FB0,16394.58,US Dollar,16394.58,US Dollar,ACH,1
2022/08/01 00:04,221413,81E3BA860,221413,81E3BA860,123.48,US Dollar,123.48,US Dollar,Reinvestment,0
2022/08/01 00:23,12763,804745870,12763,804745870,102.63,US Dollar,87.58,Euro,ACH,0
2022/08/01 00:21,3503,8249982C0,57778,83AD5ACE0,21479.91,US Dollar,21479.91,US Dollar,Cheque,0
2022/08/01 00:06,1178004,84ACD4A20,15123,8121A6160,5.99,US Dollar,5.99,US Dollar,Credit Card,0
2022/09/23 18:57,0231993,81152B1C0,0243028,823D26E50,11423.12,US Dollar,11423.12,US Dollar,ACH,1
2023/01/07 11:38,0111736,809577110,0237553,8122CB710,13005.08,US Dollar,13005.08,US Dollar,ACH,1
